,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
,0.526631338,0.636035924,0.320258243,0.199552217,0.469202808,0.395488752,0.485964542,0.282300258,0.182218299,0.584568677,0.675626411,0.533156853,0.086625282,0.40257938,0.522159134,0.200382633,0.619305609,0.733063449,0.382076621,0.820018966,0.652861501,0.345012897,0.062130592,0.530700084,0.390644102,0.080527888,0,0.225516169,0.889101311,0.837812009,0.297615422,0.083957618,0.386930396,0.541499893,0.184349077,0.086926049,0.560265133,0.448848401,0.497184516,0.080677422,0.273754157,0,0.615936006,0.020928386,0.504686941,0.560846994,0.542958982,0.389015213,0.462408925,0.871530281,0.619608287,0.192293736,0.372350794,0,0.298972149,0.565507892,0.498212657,0.085148022,0.688309555,0.192136023,0,0.731829075,0.859054349,0.159161978,0.613394516,0.419719623,0.128535027,0.455693474,0.575439135,0.643461967,0.037521071,0.478911817,0.039472536,0.301341965,0.688668055,0.645016607,0.613049787,0.509472081,0.154639698,0.459994703,0.247818125,0.550163101,0.246434302,0.687038431,0.4675053,0.111422162,0.286176344,0.246917486,0.05717871,0.115974323,0.188295022,1.04566541,0.345946331,0.272614605,0.703376886,0.705666445,0.349031932,1.397085845,0.565911443,0.3021213,0.868399661,0.698251065,0.468942595,0.260097179,0.865174131,0.735807841,0.951867764,0.178952226,0.296568327,0.551553624,0.217498475,0.78973325,0.254359662,0.394485081,0.121589509,0.062224163,0.679031235,0.571263332,0.276913112,0.414140893,0.640273696,0.601548097,0.565960962,2.29355293,0.962522135,0.539211368,0.445167831,0.080451345,0.288052288,0.844938101,0.517823763,0.292041845,0.120342665,0.527112446,0.317682115,0.283626643,0.368224402,0.56242672,0.26720156,0.35636173,0.575862454,0.101280111,0.018537146,0.129086373,0.080395174,0.473351945,0.157178938,0.081169958,0.576558048,0.084639328,0.211933011,0.445995924,0.539250344,0.577607691,0.070765094,0.609830871,0.360096084,0.253186385,0.403059489,0.077415129,0.504247873,0.535239841,0.093725246,0.298299595,0.330449586,0.466566501,0.023148338,0.592327982,0.041693104,0.841932713,0.430062893,0.652047366,0.157215186,0.39260681,0.520003199,0.246042016,0.073876071,0.218412895,0,0.142793353,0.871367441,0.177309551,0.405872237,0.549431774,0.914252474,0.197478512,0.941171674,0.71998675,0.708523202,0.054971646,0.147272478,0.892123291,0.848948595,0.716308245,0.596003187,0.200503271,0.63859485,0.24702315,0.064057627,0.124415886,0.187942614,0.485751059
,0.351087559,0.258389594,0.172446746,0.221724686,0.213274003,0.24482637,0.132535784,0.181478737,0.159441011,0.26792731,0.327576442,0.19993382,0.129937923,0.274485941,0.077356909,0.250478292,0.199776003,0.222140439,0.254717747,0.302112251,0.025110058,0.202948763,0.248522367,0.253813084,0.123361295,0.241583664,0.226677584,0.266519109,0.216853978,0.167562402,0.148807711,0.125936427,0.150472932,0.212732101,0.221218892,0.289753498,0.180085221,0.336636301,0.218761187,0.121016133,0.293308026,0.150955775,0.22397673,0.29299741,0.232932435,0.260393247,0.205949959,0.272310649,0.286253144,0.164884107,0.221288674,0.256391648,0.165489242,0.251668452,0.192196381,0.335115788,0.269865189,0.319305081,0.172077389,0.256181364,0.310728745,0.243943025,0.209525451,0.238742967,0.350511152,0.230845793,0.171380036,0.207133397,0.243455019,0.160865492,0.150084285,0.187400276,0.039472536,0.301341965,0.244366084,0.241881228,0.326959886,0.19935864,0.283506113,0.271815052,0.185863594,0.137540775,0.102680959,0.312290196,0.214273263,0.167133243,0.224852842,0.34188575,0.228714838,0.173961484,0.188295022,0.298761546,0.162798273,0.125822125,0.234458962,0.161295187,0.087257983,0.184908421,0.314395246,0.2014142,0.234702611,0.184831164,0.254010572,0.238422414,0.164795073,0.157673109,0.332046894,0.214742671,0.25094243,0.23334961,0.26099817,0.232274485,0.277483268,0.301665062,0.182384263,0.248896651,0.350467734,0.190421111,0.239991364,0.197209949,0.170739652,0.200516032,0.253706638,1.904815145,0.1804729,0.269605684,0.28115863,0.140789853,0.226326798,0.303311113,0.329524213,0.112323786,0.300856663,0.253794881,0.168184649,0.226901315,0.213182549,0.202473619,0.143877763,0.237574487,0.276413978,0.162048178,0.166834318,0.215143955,0.22108673,0.157783982,0.275063142,0.202924895,0.267687665,0.169278656,0.329673572,0.222997962,0.224687643,0.264736859,0.212295283,0.168229206,0.315084074,0.207152497,0.212136573,0.309660517,0.322718639,0.164689182,0.164019181,0.167793522,0.289143388,0.106037841,0.300928395,0.211545708,0.145925864,0.172704146,0.238923829,0.217349122,0.269511748,0.255194427,0.180870678,0.283894634,0.16622116,0.305778053,0.21461314,0.224389554,0.242046511,0.195040506,0.243523342,0.177236056,0.194521803,0.341099249,0.385024776,0.152724462,0.208389177,0.164914939,0.105194627,0.118949772,0.141491433,0.151944173,0.143040765,0.109365421,0.165561628,0.2245665,0.320288135,0.207359809,0.223831371,0.331193904
,0.146286483,0.397522452,0.443434491,0.31041456,0.575839809,0.395488752,0.463875245,0.746079253,0.045554575,0.194856226,0.122841166,0.422082508,0.173250564,0.237887816,0.232070726,0.500956583,0.379574405,0.222140439,0.662266143,0.021579446,0.351540808,0.669730918,0.579885524,0.599921834,0.246722591,0.080527888,0.377795974,0.08200588,0.325280967,0.209453002,0.212582444,0.377809281,0.451418796,0.270749946,0.368698153,0.985161893,0.500236726,0.374040334,0.278423329,0.625250018,0.234646421,0.409737103,0.335965094,0.272069024,0.232932435,0.380574746,0.299563576,0.175056846,0.374331035,0.306213342,0.221288674,0.341855531,0.165489242,0.343184253,0.021355153,0.06283421,0.124553164,0.638610163,0.494722493,0.362923599,0.02219491,0.081314342,0.230477996,0.059685742,0.328604205,0.146901868,0.385605081,0.331413436,0.088529098,0.140757305,0.131323749,0.249867035,0.138153877,0,0.177720788,0.20156769,0.061304979,0.420868241,0.051546566,0.250906202,0.103257552,0.098243411,0.266970494,0.041638693,0.506464075,0.111422162,0.183970507,0.265911139,0.209655268,0.135303376,0.334746705,0.085360442,0.284896978,0.272614605,0.277087864,0.221780883,0.283588445,0.06163614,0.188637148,0.443111241,0.046940522,0.30805194,0.44940332,0.520194359,0.370788913,0.078836554,0.154955217,0.322114007,0.091251793,0.148495206,0.587245882,0.16259214,0.254359662,0.255255052,0.121589509,0.228155263,0.284755034,0.296210617,0.258452238,0.019720995,0.277451935,0.56144489,0.234190743,0.058310668,0.160420356,0.471809947,0.492027602,0.281579707,0.370352942,0.324976193,0.494286319,0.067394272,0.060171333,0.05856805,0.336369299,0.075633772,0.251943012,0.067491206,0.26720156,0.35636173,0.184275985,0.283584311,0.111222879,0.193629559,0.200987936,0.090162275,0.412594713,0.121754937,0.123548153,0.380876975,0.30612546,0.027874745,0.381968994,0.096267949,0.377413836,0.147200555,0.360096084,0.276203329,0.339418517,0.193537823,0.161359319,0.123516886,0.117156558,0.223724696,0.165224793,0.466566501,0.046296676,0.211545708,0.187618968,0.086352073,0.501740042,0.152144385,0.269511748,0.255194427,0.361741356,0.321747252,0.092345089,0.480508368,0.507267421,0.203990504,0.21784186,0.106385731,0.060880836,0.053170817,0.252878344,0.197478512,0.021390265,0.305448924,0.166711342,0.183238822,0.252467105,0.257724506,0.141491433,0.043412621,0.214561147,0.164048131,0.236516611,0.1796532,0.213525423,0.207359809,0.221017849,0.132477562
K25,0.526631338,0.636035924,0.320258243,0.199552217,0.469202808,0.395488752,0.485964542,0.282300258,0.182218299,0.584568677,0.675626411,0.533156853,0.086625282,0.40257938,0.522159134,0.200382633,0.619305609,0.733063449,0.382076621,0.820018966,0.652861501,0.345012897,0.062130592,0.530700084,0.390644102,0.080527888,0,0.225516169,0.889101311,0.837812009,0.297615422,0.083957618,0.386930396,0.541499893,0.184349077,0.086926049,0.560265133,0.448848401,0.497184516,0.080677422,0.273754157,0,0.615936006,0.020928386,0.504686941,0.560846994,0.542958982,0.389015213,0.462408925,0.871530281,0.619608287,0.192293736,0.372350794,0,0.298972149,0.565507892,0.498212657,0.085148022,0.688309555,0.192136023,0,0.731829075,0.859054349,0.159161978,0.613394516,0.419719623,0.128535027,0.455693474,0.575439135,0.643461967,0.037521071,0.478911817,0.039472536,0.301341965,0.688668055,0.645016607,0.613049787,0.509472081,0.154639698,0.459994703,0.247818125,0.550163101,0.246434302,0.687038431,0.4675053,0.111422162,0.286176344,0.246917486,0.05717871,0.115974323,0.188295022,1.04566541,0.345946331,0.272614605,0.703376886,0.705666445,0.349031932,1.397085845,0.565911443,0.3021213,0.868399661,0.698251065,0.468942595,0.260097179,0.865174131,0.735807841,0.951867764,0.178952226,0.296568327,0.551553624,0.217498475,0.78973325,0.254359662,0.394485081,0.121589509,0.062224163,0.679031235,0.571263332,0.276913112,0.414140893,0.640273696,0.601548097,0.565960962,2.29355293,0.962522135,0.539211368,0.445167831,0.080451345,0.288052288,0.844938101,0.517823763,0.292041845,0.120342665,0.527112446,0.317682115,0.283626643,0.368224402,0.56242672,0.26720156,0.35636173,0.575862454,0.101280111,0.018537146,0.129086373,0.080395174,0.473351945,0.157178938,0.081169958,0.576558048,0.084639328,0.211933011,0.445995924,0.539250344,0.577607691,0.070765094,0.609830871,0.360096084,0.253186385,0.403059489,0.077415129,0.504247873,0.535239841,0.093725246,0.298299595,0.330449586,0.466566501,0.023148338,0.592327982,0.041693104,0.841932713,0.430062893,0.652047366,0.157215186,0.39260681,0.520003199,0.246042016,0.073876071,0.218412895,0,0.142793353,0.871367441,0.177309551,0.405872237,0.549431774,0.914252474,0.197478512,0.941171674,0.71998675,0.708523202,0.054971646,0.147272478,0.892123291,0.848948595,0.716308245,0.596003187,0.200503271,0.63859485,0.24702315,0.064057627,0.124415886,0.187942614,0.485751059
,0.00716058,0.535948832,0.678330264,0.045630564,0.150435224,0.315639038,0.213318596,0.310945014,0.619757377,0.654701332,0.267879389,0.234922693,0.592201568,0.279605001,0.590520129,0.467124584,0.714213869,0.402545871,0.140815047,0.421040258,0.530503571,0.490185553,0.41082199,0.261071464,0.146415184,0.01149236,0.045286944,0.411137902,0.04964955,0.7386193,0.098894085,0.115250628,0.199591551,0.656603641,0.325773691,0.258649336,0.604220889,0.148783246,0.692195418,0.00245231,0.520153679,0.362454539,0.385211616,0.314108686,0.065614233,0.15985038,0.142423991,0.076240048,0.873888465,0.93079172,0.227262263,0.694851292,0.461931827,0.167720992,0.072550396,0.43492426,0.095304985,0.013088705,0.704018389,0.124169748,0.389886367,0.288132128,0.172906463,0.177948501,0.067021082,0.362954984,0.172447835,0.512492989,0.389943471,0.309039722,0.187661802,0.484544601,0.28896587,0.093617373,0.01710835,4.42651E-16,0.049718229,0.114005784,0.26525589,0.228201347,0.134523971,0.447969657,0.018875739,0.194869082,0.334274973,0.258352765,0.008594323,0.210839324,0.14465288,0.199969062,0.317488921,0.55363691,0.483348475,0.211316647,0.378002716,0.202951763,0.624671347,0.972311155,0.472819409,0.509097037,0.149108725,0.721166249,0.418160394,0.259272582,0.340516794,0.759122796,0.466178506,0.172861665,0.427633737,0.312701047,0.589982729,0.6234295,0.217150272,0.129870003,0.360675358,0.322776046,0.489069138,0.61860349,0.185557893,0.275630527,1.04942342,0.77898221,0.503957427,0.602355438,0.731341047,0.045614314,0.443411248,0.304818295,0.454245612,0.339277431,0.113220058,0.949830222,0.379997655,0.68133454,0.500209031,0.449957379,0.338621757,0.521241824,0.071727907,0.157237438,0.448892244,0.235040518,0.447754371,0.17872149,0.255773804,0.426662141,0.316941021,0.120199952,0.085392471,0.207295488,0.006408715,0.498628487,0.16077339,0.244231113,0.15954859,0.309987769,0.142199532,0.004142275,0.065597588,0.015247657,0.510708263,0.150684446,0.214676367,0.305203492,0.742180192,0.157627108,0.141102824,0.103419694,0.083011491,0.762922577,0.144145159,0.034365914,0.039596805,0.306313458,0.041601608,0.682401677,0.057131132,0.030306612,0.290605434,0.412847753,0.779371137,0.37667468,0.014052334,0.151196564,0.127553907,0.401902151,0.357638338,0.572737516,0.079078133,0.138065661,0.36357678,0.167001623,0.567516599,0.287410124,0.292407364,0.278768808,0.078276429,0.374810674,0.130625041,0.442041845,0.272655992,0.251689138
K26,2.026125894,1.824011375,1.617202301,1.989422085,1.877311954,1.870194037,2.444896966,2.256725979,2.174386202,1.957309489,1.696822234,1.919521761,2.026208309,1.808209856,1.681319225,2.222678599,2.304346224,1.86621739,2.120451028,2.332801492,2.363528966,2.239028151,2.23102551,2.467795819,2.017403777,1.890217964,2.088028598,2.099525433,2.320072188,2.050170811,2.585001693,2.172859615,2.080598008,1.83749272,2.068631467,2.378530408,1.327950321,2.02184401,1.68385774,2.01611674,2.242212412,1.795786664,1.752464623,1.936060983,2.748500069,2.341564187,1.819713273,2.16487783,1.401139755,1.64696364,1.637842462,1.364146221,1.637736052,2.112020448,1.814814815,1.785196738,1.829736778,2.720137924,2.243361905,2.033426141,2.298692528,1.297243735,2.173884825,2.062834599,1.508841463,2.21146208,2.314496048,2.165529289,2.06927863,2.009737909,1.877818328,1.697736012,1.875509445,1.945558177,2.638174322,2.025603392,1.738373906,1.205893655,2.657924938,2.059445867,1.957743321,1.948337029,2.817435318,1.690452808,2.541121759,2.197443995,1.783295002,2.111817589,2.439654369,1.799250179,1.935237302,2.22117432,1.692206016,2.077267427,2.217250134,2.140323222,2.157437831,1.552729665,1.63157308,2.211878588,1.855676999,1.934789125,1.708618756,2.15294034,2.010620875,2.380679157,1.740138392,1.718567877,1.985386821,2.548125261,2.137124437,2.048792466,1.534049056,2.361653798,2.374113611,2.025469837,1.737232627,1.833510368,2.289313088,1.970538208,2.109890792,2.181723641,1.721464197,1.982350409,1.618121178,2.396102796,2.116759627,2.005074149,2.229063853,1.795341058,2.490525375,1.976113429,1.851024945,2.125420722,2.006543029,2.336816881,2.292894649,2.549372492,2.310941504,2.148885772,1.888382832,2.256935963,2.203812071,1.787267186,2.326405155,2.403171377,2.026829244,2.379730754,2.304104478,2.438973064,1.729558465,2.298488159,1.994227515,1.822454534,2.830722368,2.137675201,2.224183029,2.625198199,2.196481445,1.522968525,1.984627915,2.416262314,1.950745972,1.701630464,2.286986737,2.173791811,2.410099315,2.428298193,2.279450556,2.022417746,2.370193074,1.885783221,1.835871161,2.070797369,2.501085576,2.145424422,2.441227675,1.65480523,1.600769957,2.75642426,1.62503583,2.141600624,1.938147082,1.707266102,2.094601863,2.073768928,1.776929348,2.127076812,2.555456965,2.315076796,2.35333973,1.795753574,2.14174517,2.112573156,1.482807782,1.851482153,2.116258741,2.368283394,1.887773348,1.624201044,1.876966718,1.720519485
,4.066208023,3.699725888,3.132406683,4.216444176,3.80969704,3.894413172,4.069305195,3.654093837,3.533588204,3.312583765,3.158352058,4.416513645,4.119390081,4.318012257,4.097134373,4.535566665,3.948258904,4.042601639,4.513670415,3.990626737,4.104236467,4.256577293,3.974322988,4.185890773,3.836666025,3.834015746,3.896348124,4.132297137,4.755987314,3.474768079,4.338365423,3.964057708,3.832896616,3.935702516,4.174506168,4.307004751,3.669212788,4.501752707,3.571644599,3.807678847,4.612828208,3.69134543,3.750543538,4.197923756,4.60333037,4.113708954,3.553746,3.96853062,3.741730343,4.332832717,3.822000335,3.523597422,3.853501672,4.087288441,3.515971949,3.581344338,3.412814597,4.449667531,4.148553698,3.920381874,3.912277784,4.063161744,4.39484131,4.127960599,4.102737617,4.032430016,4.116049795,4.220607712,3.747680119,3.502118582,3.434708275,3.661897206,4.266857525,3.683820548,4.739667681,3.643836511,3.73977438,4.055009811,4.833928929,4.470786626,4.155611076,4.416807462,4.513839662,4.14952969,4.417262379,3.481394067,3.876318939,4.227099832,4.328669175,4.039346706,4.217531757,3.774579306,3.686562295,4.473704436,4.442784313,3.72149281,3.89746611,3.791747773,3.755467603,3.65703949,4.02362871,3.990951001,3.752819792,4.725994837,4.117703212,4.300446587,4.054767603,3.535551912,4.067141618,4.839714887,3.827390551,4.35368399,3.377568149,4.376138753,3.895250862,3.659814937,4.218411919,3.305407824,3.906353611,3.509409136,4.01298549,3.988900795,3.697814501,3.824703541,4.154693,4.229445527,4.0342688,3.775527563,4.114327634,3.545563521,4.423541008,3.796542507,3.743041818,4.275537007,3.743868376,3.894694801,4.044028908,4.13652169,3.806899315,4.141638549,3.505259533,4.097834348,4.258666808,3.858920265,4.126316165,4.324383861,3.9641279,3.908766963,4.221289381,4.054300816,3.377618098,4.246660861,3.832799429,4.43395979,4.562379839,3.808950988,4.595592855,3.979248159,4.196778257,4.08052567,4.655497581,4.287164743,4.454068866,3.715702541,4.203898502,5.177360818,4.324001964,4.191803383,4.315320273,4.477654918,4.707046813,4.052576483,4.06361491,4.133028866,4.518810635,4.397067202,4.356150211,3.980195747,4.035692618,4.919468456,3.611346717,3.412178068,4.023590167,3.28002848,4.08989908,3.988424088,3.773214801,4.584148162,4.174401942,3.352119772,3.948429805,3.963138448,3.938904698,3.677713193,3.828327399,4.228591401,4.909558112,4.404748768,3.882703998,3.862905226,4.043583622,4.222738522
K27,5.882224185,5.828805683,5.34367316,6.172718914,6.429018669,5.648781572,5.805371001,5.913478641,5.57783809,5.577698316,5.177709021,6.560902993,5.727953079,5.934675454,5.992047645,6.257878119,6.38199783,6.163229342,6.627550761,5.913436915,5.65562654,6.482244705,6.104609507,6.26901886,5.898163456,5.787357254,6.010718767,6.257179748,6.905252792,5.521677363,5.831850353,5.804634545,5.784518635,5.814320337,6.212637315,6.455880485,5.661827206,6.510153573,5.434540231,5.805717441,6.330619936,5.445077928,5.773566037,5.914452026,5.782398413,6.152444127,5.57388887,6.0880862,6.528696989,5.991580884,5.849573896,5.286637968,5.874640554,5.852793252,5.383470386,5.670377021,5.646543304,6.295817721,5.976329962,5.999422693,5.625602955,5.987030337,6.749664859,5.695929879,5.920219029,6.43717631,6.276209276,6.229082072,6.039812792,5.205480102,5.537561671,5.743503475,6.357841896,5.825974501,6.490818697,5.702562127,6.096052619,5.908936098,6.848751831,6.061248994,6.65795103,6.479961267,6.187842321,6.240455475,5.989145093,5.080675844,5.989986775,6.131431576,6.108901792,5.658606057,5.677002017,5.725515215,5.582067642,6.594134543,6.777608757,5.819314103,5.45470065,5.951480416,5.499164615,5.51988792,5.862790313,5.486677347,6.162062705,6.561980771,5.840962328,5.741240348,6.575948739,5.476527212,5.843031221,6.717072039,5.762396146,6.861742395,5.506315938,6.241174982,5.492902815,5.460809865,6.087135492,5.366129366,5.731715373,5.696037575,5.37246845,5.712616409,5.395645257,5.47040322,5.684785991,6.185243027,5.862129782,5.548613503,6.29268699,5.543325672,6.433890747,5.420024721,5.600496754,6.251408213,5.349137719,5.585075498,5.87605455,5.988796976,5.630803358,5.94030831,6.115068232,5.839185586,6.578401484,6.029205537,5.964241214,6.192360391,5.963758187,5.933462714,5.972267597,6.078920538,5.174290796,6.469479993,6.272271211,6.58050052,6.578511083,5.958523091,6.825711707,6.0916473,5.886471793,6.273326598,6.236338216,6.351210864,6.710277809,5.779201848,6.214885183,6.993935483,6.676898055,6.201832097,5.949871949,6.654694985,7.094102281,6.279776898,6.656426918,5.891882365,6.600552273,6.491175005,6.564138549,5.868218522,5.877112558,6.70808296,5.746049161,5.157542188,6.162629832,5.264087714,6.303056921,5.887525768,5.957150867,6.437473895,6.508905759,5.395449893,5.851029237,5.899311138,5.949445087,6.112902091,5.83963161,6.002458309,7.502162941,6.407843359,5.855468148,5.819072733,5.637866392,6.245393172
,1.130174271,1.178445334,0.897566926,1.14418642,1.002890892,1.087372884,1.255860899,1.038573796,1.069367869,1.075494389,1.030758345,1.412908204,1.056614543,1.325347094,1.01574937,1.478377182,1.24316871,1.232504651,1.478514761,1.572174727,1.479163864,1.214551174,1.180885993,0.95132971,1.055143173,0.997186717,1.177754601,1.250157996,1.413632238,1.110830075,1.21585127,1.180100597,1.192869646,1.21517133,1.171152222,1.278585501,0.981009664,1.372739183,0.915505342,1.241185504,1.099562785,0.89873571,1.153844041,1.125699423,1.564528249,1.434869925,1.157288253,1.193084975,1.185761626,1.442908995,1.094639975,1.026137593,1.006623602,1.307075234,1.036297179,1.168950009,1.103433927,1.546799629,1.221093512,1.317734057,1.376677995,1.078274325,1.397363843,1.236586932,1.241302072,1.264615579,1.002457627,1.244501291,1.346079835,1.093160925,1.025120263,1.118664769,1.250062905,1.211993538,1.505584729,1.21944584,1.064789368,1.024387281,1.749199384,1.373261481,1.171529399,1.234075633,1.816108836,1.27461187,1.259265597,1.093825811,1.24004539,1.46874457,1.390967415,1.16405643,1.076245088,1.344791243,1.15890493,1.313800156,1.315597044,1.252177488,1.142660784,1.297293949,1.006026397,1.173763257,1.26728149,1.392897445,1.370880997,1.302146404,1.362134034,1.323454656,1.228274159,1.156107596,0.976706479,1.47410857,1.219640325,1.222729669,1.007132125,1.373214062,1.100320843,0.904157342,1.379879393,1.085894644,1.293058395,1.14020458,1.392395639,1.141568938,0.891591695,1.212530054,1.134803998,1.621200602,1.203416661,1.059174318,1.220095192,1.118640271,1.518768232,1.534103124,1.027130181,1.476420931,1.033151178,1.324336886,1.09011948,1.396747958,1.103163084,1.439070536,1.147486875,1.213340877,1.220295901,1.240338008,1.401440977,1.434920032,1.239526211,1.134106463,1.189268808,1.156994231,1.027705994,1.22374454,1.103971872,1.545615405,1.39415666,1.440393085,1.327133395,1.298057241,1.28450636,1.337363972,1.359344017,1.004790613,1.098464966,1.015926793,1.086241967,1.56649375,1.185800028,1.371715102,0.913246803,1.171084674,0.875257211,1.426297506,0.908509582,1.457134219,1.291726343,1.462530167,1.348663128,1.141459717,1.12703459,1.299650928,1.205120277,1.167414977,1.085753287,1.065190473,1.346668243,1.248465773,1.328285771,1.276422288,1.283295942,1.107575026,1.459607668,1.110048277,1.061776273,1.023265998,1.095565799,1.217731178,1.443548173,1.641181923,1.364367979,1.091704035,0.818970851,1.192368939
K28,10.93841307,9.80767255,11.30323304,10.45522847,11.33933453,10.42006006,11.05733602,10.7324797,8.349597767,9.734512955,10.69766618,11.15002072,10.84225502,10.25896746,10.14798566,11.96424948,10.877989,10.73396404,11.41428216,10.85336151,10.24123283,10.9700673,8.245885438,8.893840944,10.15521499,8.620203378,9.913204154,8.926870873,11.56975467,11.4261341,10.10960581,9.79653737,10.37281089,10.82548454,10.73826432,11.43710825,10.06523016,9.287497918,10.04305264,10.03737239,10.55953911,9.763097198,10.47634196,10.7724047,10.80117401,11.49699386,10.45719848,10.4749693,11.56100332,11.45172569,11.042584,10.12149963,10.99274063,10.48346311,10.9376222,10.22922695,10.46496113,10.87539186,10.82139541,11.2128164,7.481628347,10.83892231,11.4450885,10.30582697,10.47971626,11.56582146,9.805694015,11.35161821,12.02414574,10.90346805,9.986324003,10.65996339,8.611123643,10.33055015,12.23042012,11.56924756,10.96775365,11.59041243,10.61672103,10.9703508,10.95194245,10.95194654,8.378962557,10.86183668,10.35925,9.897079737,10.34879663,10.57301223,10.21667005,10.3021759,10.53337699,10.00882759,9.747588478,9.264765427,10.99042608,10.73703177,11.07645578,11.64581653,10.09146845,10.02191216,11.15891413,9.881966133,10.76935034,10.84753293,10.95706188,11.49455233,11.49634794,9.200584428,11.00461413,11.20697716,9.873501941,11.92409199,10.67722011,10.20488894,9.874467203,9.390989788,10.1593495,10.52699356,9.38605886,9.500272211,10.27401146,10.97522698,9.739637275,10.30803284,10.95101069,11.26191789,11.20103747,9.792270495,11.17227688,10.62406953,11.95324641,11.0953866,10.08143307,9.99646466,10.73775582,9.702092003,10.02475492,11.45565366,10.38513526,10.77748366,10.8168034,10.39789595,8.643066119,10.77616417,8.310483873,10.34877026,10.33900175,10.11724811,9.924839372,10.7845987,9.807535854,10.75861457,12.02872282,11.5685943,11.90393551,10.27317009,11.36821096,11.62923918,10.9500434,10.66352245,12.00753669,10.38962243,9.251115601,10.75052846,10.47749585,11.93819673,12.39087786,11.26772597,11.14228294,11.84400366,0,11.19322113,12.92356866,10.7663299,11.76432699,10.67598553,10.57352232,10.53848346,8.38428142,9.678221558,11.39328914,9.215504126,10.75858833,10.24822684,10.67216603,10.65664683,10.97223184,11.89630046,10.88033336,10.11129913,10.58717667,10.62893055,11.0369887,11.25981139,11.12900387,10.35014511,10.93145819,10.89300911,10.31603092,10.57806033,9.460836289,10.89041968
,2.223987239,2.29468844,1.693405454,1.715877935,1.832505578,1.985874934,2.401068861,1.990007728,1.740403733,1.841065344,1.850720825,2.16259299,2.182210925,2.243099611,1.915758079,2.393455998,2.129356723,1.95791335,2.27039607,2.332801492,2.382030551,2.08272208,2.012687224,2.042485286,1.873039247,1.762741683,1.864581014,2.150636302,2.587616995,2.189993948,2.257422029,1.891424646,2.080598008,2.022671124,1.970977427,2.11801452,1.652947991,1.984166901,1.84878696,2.01611674,2.055901018,1.644005348,2.166075393,2.039693453,2.376789327,2.359057181,2.057735629,1.89639512,1.902678946,2.271196624,2.007460216,1.6693785,1.754690324,2.249516138,1.942091908,1.848493827,1.959306158,2.219404529,2.172420178,1.996675193,1.989703796,1.81803094,2.207304605,1.882616574,1.984086204,1.992178177,1.792404248,2.311797325,2.19498613,1.994535052,1.700399055,2.012156472,1.857909335,1.837672193,2.689305219,2.012000474,1.91081463,1.948658793,2.393543704,2.156175889,1.923561846,2.259746905,2.534730998,2.196922116,2.435882823,1.942550308,1.970677163,2.221291319,2.142702964,2.162799415,1.889583886,2.180829526,1.82290649,2.230339715,2.300401245,2.302239983,2.354706777,2.506815345,1.916344482,1.949975276,1.974708712,2.306631567,2.216167487,2.169955438,2.28675653,2.344567087,2.044771671,1.875633729,1.934480421,2.406659788,1.961314002,2.274849062,1.825852128,2.158068967,1.920212915,1.496784914,2.109546621,1.920307075,1.99934132,1.849845668,2.407668161,2.31054757,1.900349024,2.078858763,2.192286279,2.623860677,2.080872417,1.82247528,2.121654408,2.143269924,2.399299959,2.452358546,1.72338348,2.383212414,1.935508472,2.008780519,1.884760573,2.303100134,1.928563739,2.447523292,1.782866148,1.995833335,1.88774774,2.025120244,1.980803464,2.324466869,1.920546043,1.814108534,2.114097191,2.099638716,1.667119471,1.962643534,2.089592563,2.400925344,2.381940561,2.137675201,2.300006793,2.291028371,2.306139345,1.810271426,2.398020909,1.966301467,1.797113676,1.829759921,1.930972642,2.585099076,1.943600989,2.311432687,1.84098103,1.999557104,2.370193074,2.389411696,1.87276616,2.152454708,2.442895904,2.161008781,2.174089973,1.811981685,1.776085682,2.161486282,2.012507942,1.923631609,1.782301598,1.870345972,2.478561817,2.006581152,2.082751104,2.264197264,2.299799589,1.958213886,2.327274079,2.139891501,2.159679238,2.053150729,1.858259969,2.028141702,2.3119413,2.411555871,1.968475594,1.941300436,1.493582073,1.720519485
